"#property","areaCode","areaNumber","confidential","confidentialInformation","totalArea","cityCode","cityName","townName","50SquareMetersOrLess","75SquareMetersOrLess","150SquareMetersOrLess","500SquareMetersOrLess","1500SquareMetersOrLess","1500SquareMetersOrMore","unknown","averageArea","number","verificationOfAccounts"
"159","372010990","2",,,"61064.31","37201","高松市","亀田町","5983.61","14011.34","28569.81","10573.6","1925.95","0","0","77.29659494","790","61064.31"
"160","372011000","2",,,"189451.66","37201","高松市","元山町","16014.86","38486.6","68155.93","51044.27","9616.57","6133.43","0","91.25802505","2076","189451.66"
"161","372011010","2",,,"191352.37","37201","高松市","東山崎町","18281.52","33736.1","68024.67","45577.06","8994","16739.02","0","95.43759102","2005","191352.37"
"162","372011020","2",,,"88416.35","37201","高松市","下田井町","4067.22","15555.4","33541.88","30404.78","4847.07","0","0","99.79272009","886","88416.35"
"163","372011030","2",,,"403581.04","37201","高松市","林町","12975.89","48381.1","119466.97","162105.84","40202.99","20448.25","0","126.6732706","3186","403581.04"
"164","372011040","2",,,"160230.6","37201","高松市","六条町","11224.22","21740.26","56698.65","65521.16","2660.45","2385.86","0","101.0281211","1586","160230.6"
"165","372011050","2",,,"125164.15","37201","高松市","上林町","2678.66","13327.15","27299.34","73211.78","8647.22","0","0","129.1683695","969","125164.15"
"166","372011060","2",,,"293558.53","37201","高松市","三谷町","16393.9","43936.11","103024.29","102429.86","17547.09","10227.28","0","105.369178","2786","293558.53"
"167","372011070","2",,,"168045.74","37201","高松市","多肥下町","5759.24","22625.1","57354.02","54955.47","12608.43","14743.48","0","122.39311","1373","168045.74"
"168","372011080","2",,,"332490.47","37201","高松市","多肥上町","15766.5","70369.3","122770.42","110869.38","8355.91","4358.96","0","97.13423021","3423","332490.47"
"169","372011090","2",,,"86607.98","37201","高松市","出作町","4985.46","12420.81","27654.33","37296.2","4251.18","0","0","104.2213959","831","86607.98"
"170","37201110100","3",,,"385481.49","37201","高松市","仏生山町","30527.6","75908.27","151424.67","118504.26","5386.97","3729.72","0","88.94358329","4334","385481.49"
"171","37201110100","3",,,"385481.49","37201","高松市","仏生山町","30527.6","75908.27","151424.67","118504.26","5386.97","3729.72","0","88.94358329","4334","385481.49"
"172","372011110","2",,,"67687.55","37201","高松市","三名町","4390.73","9098","24601.74","24996.51","4600.57","0","0","104.7794892","646","67687.55"
"173","372011120","2",,,"115931.69","37201","高松市","鹿角町","8028.83","19128.75","48190.02","34988.96","5595.13","0","0","95.81131405","1210","115931.69"
"174","372011130","2",,,"219702.7","37201","高松市","成合町","12806.09","42830.49","86340.85","54165.79","7397.38","16162.1","0","98.52139013","2230","219702.7"
"175","372011140","2",,,"283966.98","37201","高松市","一宮町","25276.81","64207.06","122743.95","46231.38","19029.34","6478.44","0","85.37792544","3326","283966.98"
"176","372011150","2",,,"192772.62","37201","高松市","寺井町","12035.06","45089.67","69867.71","62397.02","3383.16","0","0","90.58863722","2128","192772.62"
"177","372011160","2",,,"173234.71","37201","高松市","川部町","9596.91","32451.75","73062.02","57567.55","556.48","0","0","93.03690118","1862","173234.71"
"178","372011170","2",,,"86368.99","37201","高松市","岡本町","7078.05","16180.17","39968.99","21928.41","1213.37","0","0","89.59438797","964","86368.99"
