#property,areaCode,areaNumber,confidential,confidentialInformation,totalArea,cityCode,cityName,townName,50SquareMetersOrLess,75SquareMetersOrLess,150SquareMetersOrLess,500SquareMetersOrLess,1500SquareMetersOrLess,3000SquareMetersOrLess,3000SquareMetersOrMore,unknown,averageArea
117,372010700,2,,,137531.96,37201,高松市,亀井町,195.94,312.15,2177.52,15498.73,14423.52,8257.69,96666.41,,1175.486838
118,372010710,2,,,69635.17,37201,高松市,観光町,2153.24,6443.6,21990.88,13963.67,9211.66,6741.66,9130.46,,151.0524295
119,37201072100,3,,,290913.52,37201,高松市,上福岡町,6962.18,26478.62,78720.41,69629.94,73448.67,24217.23,11456.47,,166.0465297
120,37201072100,3,,,290913.52,37201,高松市,上福岡町,6962.18,26478.62,78720.41,69629.94,73448.67,24217.23,11456.47,,166.0465297
121,372010730,2,,,14660.27,37201,高松市,峰山町,651.49,968.58,7542.15,5498.05,0,0,0,,112.7713077
122,372010740,2,,,36728.03,37201,高松市,室町,1349.23,2821.85,12041.33,16114.38,4401.24,0,0,,136.5354275
123,372010750,2,,,67230.82,37201,高松市,室新町,767.49,2580.65,12004.3,15221.99,7698.96,0,28957.43,,259.5784556
124,372010760,2,,,93997.75,37201,高松市,東ハゼ町,2012.15,3163.74,16646.88,29230.48,21687.71,10783,10473.79,,218.5994186
125,372010770,2,,,134761.65,37201,高松市,西ハゼ町,3331.75,5046.24,22885.94,33577.2,17169.65,12619.21,40131.66,,236.0098949
126,372010780,2,,,98072.91,37201,高松市,紙町,3924.38,8646.2,32187.45,32492.85,12750.91,8071.12,0,,136.401822
127,372010790,2,,,99467.54,37201,高松市,松並町,3907.3,6630.95,36852.76,34391.61,15242.25,2442.67,0,,129.346606
128,372010800,2,,,70301.43,37201,高松市,西春日町,4080.48,5774,27488.58,27283.06,2533.21,0,3142.1,,113.2068116
129,372010810,2,,,274872.77,37201,高松市,勅使町,7456.15,9392.9,49621.69,89845.43,74096.88,20018.73,24440.99,,207.9219138
130,372010820,2,,,170650.38,37201,高松市,田村町,9428.09,10518.4,36606.96,63351.26,38697.27,3807.15,8241.25,,153.7390811
131,372010830,2,,,305073.53,37201,高松市,上天神町,3046.84,4547.06,27287.77,49682.41,44639.27,13426.22,162443.96,,446.0139327
132,372010840,2,,,387846.54,37201,高松市,三条町,5660,20459.19,85359.17,64765.73,49643.02,31236.98,130722.45,,232.5219065
133,37201085000,3,,,68526.41,37201,高松市,今里町,699.05,3387.9,16486.19,30353.75,7022.27,6343.18,4234.07,,185.2065135
134,37201085001,3,,,107316.33,37201,高松市,今里町１丁,2079.93,6966.57,26448.12,41134.57,12977.15,17709.99,0,,174.2148214
135,37201085002,3,,,71869.32,37201,高松市,今里町２丁,775.1,2668.69,24798.29,28699.38,11793.44,3134.42,0,,165.5975115
136,372010860,2,,,323208.43,37201,高松市,松縄町,3255.52,14792.3,88437.57,124367.32,59776.27,15923,16656.45,,181.8843163
137,372010870,2,,,611372.95,37201,高松市,伏石町,7295.45,24624.35,161334.22,208346.26,88080.2,70482.46,51210.01,,192.1348052
138,372010880,2,,,398940.84,37201,高松市,太田下町,6222.92,20287.41,127656.83,139531.14,62288.19,32651.19,10303.16,,166.7812876
139,372010890,2,,,377158.02,37201,高松市,太田上町,7965.98,20780.21,132257.61,109853.34,32628.37,33245.66,40426.85,,160.5610983
140,37201090001,3,,,171939.46,37201,高松市,木太町１区,1384.73,5705.98,46499.69,70378.22,26059.38,2779.05,19132.41,,184.6825564
